2.08,2.05,5.733333333333333,6.299999999999999,4.6466666666666665,10.139999999999999,1.733333333333333,13.6,2.46,8.399999999999999,7.920000000000001,4.5,0.0,13.200000000000001,6.1499999999999995,9.5,2.9466666666666663,0.0,1.5199999999999998,1.5033333333333334,5.72,3.8266666666666667,2.6,2.4933333333333336,0.0,0.0,3.84,0.0,3.0399999999999996,4.266666666666667,7.106666666666666,0.0,1.7733333333333332
16.03636363636363,2.3181818181818183,21.933333333333334,4.636363636363637,2.1818181818181817,0.0,3.181818181818182,4.1454545454545455,4.260606060606061,0.0,7.8181818181818175,4.636363636363637,3.9090909090909096,7.454545454545453,3.4909090909090907,0.0,0.0,0.0,8.06060606060606,4.963636363636362,10.90909090909091,6.1090909090909085,1.2666666666666666,0.0,0.0,3.393939393939394,4.375757575757576,4.6090909090909085,0.0,4.430303030303031,6.136363636363637,3.6484848484848484,4.072727272727272
2.0583333333333336,12.183333333333332,12.8,9.2,2.163888888888889,0.0,2.933333333333334,1.741666666666667,3.9999999999999996,4.433333333333334,16.800000000000004,12.930555555555555,8.311111111111112,4.333333333333333,0.0,0.0,1.5555555555555558,0.0,3.25,2.8166666666666673,3.7333333333333334,9.680555555555555,2.6666666666666665,3.1111111111111116,0.0,0.0,4.011111111111111,1.5166666666666666,0.0,4.3,5.866666666666668,0.0,1.794444444444444
0.0,4.1,19.200000000000003,15.200000000000001,9.777777777777779,3.4,0.0,0.0,0.0,11.388888888888891,7.875,9.5,4.1,4.433333333333334,3.5,0.0,1.652777777777778,0.0,3.466666666666667,0.0,3.822222222222222,4.433333333333333,1.3,0.0,0.0,2.0055555555555555,4.444444444444445,1.6666666666666665,7.288888888888889,9.555555555555555,10.388888888888891,4.0,1.7999999999999998
0.0,0.0,8.6,2.2666666666666666,4.8,1.9393939393939394,1.906060606060606,0.0,0.0,7.08181818181818,13.24242424242424,10.036363636363635,10.818181818181818,2.1303030303030304,3.503030303030303,0.0,1.696969696969697,3.272727272727273,3.545454545454546,13.575757575757574,3.9090909090909096,9.163636363636362,1.3,0.0,0.0,11.227272727272727,4.836363636363635,7.296969696969697,0.0,9.67272727272727,3.975757575757576,7.83030303030303,1.8030303030303032
0.0,4.363636363636363,15.333333333333332,10.096969696969696,18.709090909090907,2.1333333333333337,2.1121212121212123,2.245454545454545,2.5454545454545454,2.3606060606060604,4.836363636363635,2.0606060606060606,2.018181818181818,0.0,0.0,0.0,3.5878787878787883,0.0,1.5272727272727271,0.0,8.696969696969697,7.036363636363635,4.0,0.0,0.0,2.1303030303030304,6.736363636363636,3.7272727272727275,14.545454545454547,9.212121212121211,5.672727272727274,7.83030303030303,3.812121212121212
0.0,4.420000000000001,9.4,10.2,12.480000000000002,2.3,2.2399999999999998,2.4000000000000004,2.8,10.560000000000002,10.560000000000002,11.200000000000001,6.630000000000002,2.16,0.0,3.9666666666666672,3.7,7.199999999999999,1.56,3.206666666666667,1.7766666666666668,11.466666666666669,1.3666666666666667,7.6,2.3433333333333333,7.22,2.2800000000000002,8.016666666666667,0.0,1.9266666666666667,0.0,0.0,1.7600000000000002
2.4277777777777776,4.783333333333333,8.8,20.4,12.133333333333333,6.8999999999999995,2.2694444444444444,2.4499999999999997,18.0,5.25,9.555555555555555,0.0,2.1111111111111107,2.158333333333333,2.158333333333333,0.0,1.7,0.0,0.0,3.111111111111111,5.2,10.819444444444445,2.6,0.0,9.533333333333333,2.444444444444444,6.5,1.7472222222222222,0.0,1.8888888888888886,0.0,0.0,1.9444444444444444
5.046153846153847,0.0,5.076923076923077,9.353846153846154,13.730769230769232,28.646153846153847,24.102564102564102,7.784615384615385,5.866666666666667,7.107692307692306,4.415384615384616,8.0,2.1538461538461537,9.025641025641026,2.2,0.0,1.6564102564102563,0.0,0.0,1.5256410256410258,0.0,3.794871794871795,0.0,0.0,4.6,2.3589743589743586,6.300000000000001,1.7076923076923078,6.461538461538462,1.8846153846153848,3.41025641025641,2.046153846153846,2.1
5.133333333333333,0.0,15.333333333333332,11.333333333333334,14.100000000000001,13.377777777777776,5.808333333333334,17.15,11.733333333333334,9.555555555555555,2.058333333333333,0.0,0.0,4.333333333333334,2.277777777777778,6.491666666666665,3.6833333333333336,3.5999999999999996,0.0,1.5,3.0333333333333337,6.299999999999999,4.1,0.0,4.666666666666666,2.275,1.9527777777777777,0.0,0.0,0.0,0.0,8.444444444444443,2.277777777777778
